Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Will Levis,TEN,18,23,175,2,0,7,18,41,127.4,5,41,0,12,0,0,0,0,0,1,0
Tyjae Spears,TEN,0,0,0,0,0,0,0,0,,7,47,0,19,3,3,4,0,6,0,0
Tony Pollard,TEN,0,0,0,0,0,0,0,0,,9,44,0,15,4,4,19,0,15,0,0
Calvin Ridley,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,84,2,41,0,0
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,31,0,13,0,0
Bryce Oliver,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,23,0,19,0,0
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Justin Herbert,LAC,14,18,164,1,0,0,0,37,123.1,9,32,1,8,0,0,0,0,0,0,0
Gus Edwards,LAC,0,0,0,0,0,0,0,0,,10,55,0,11,0,0,0,0,0,0,0
J.K. Dobbins,LAC,0,0,0,0,0,0,0,0,,15,50,0,12,3,3,5,0,4,0,0
Derius Davis,LAC,0,0,0,0,0,0,0,0,,1,6,0,6,1,1,17,0,17,0,0
Hassan Haskins,LAC,0,0,0,0,0,0,0,0,,2,4,1,3,0,0,0,0,0,0,0
Ladd McConkey,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,52,0,37,0,0
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,36,0,36,0,0
Will Dissly,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,30,0,14,0,0
Quentin Johnston,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,1,16,0,0
Hayden Hurst,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jalen Reagor,LAC,0,0,0,0,0,0,0,0,,2,-2,0,1,1,0,0,0,0,0,0
