Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jared Goff,DET,26,36,269,0,0,3,16,27,93.4,2,0,0,1,0,0,0,0,0,1,0
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,21,90,2,17,3,3,9,0,8,0,0
David Montgomery,DET,0,0,0,0,0,0,0,0,,8,37,1,13,3,3,36,0,16,0,0
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,1,6,0,6,0,0,0,0,0,0,0
Jameson Williams,DET,0,0,0,0,0,0,0,0,,1,4,0,4,7,5,64,0,21,0,0
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,62,0,15,0,0
Tim Patrick,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,55,0,27,0,0
Brock Wright,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,24,0,16,0,0
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,19,0,9,0,0
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Anthony Richardson,IND,11,28,172,0,0,0,0,39,60.4,10,61,0,17,0,0,0,0,0,1,0
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,11,35,0,14,0,0,0,0,0,1,0
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,96,0,30,0,0
Alec Pierce,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,39,0,39,0,0
Josh Downs,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,27,0,11,0,0
Adonai Mitchell,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0
Andrew Ogletree,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Kylen Granson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Ashton Dulin,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
