Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Tua Tagovailoa,MIA,37,46,365,2,0,5,29,30,114.2,2,6,0,9,0,0,0,0,0,0,0
Raheem Mostert,MIA,0,0,0,0,0,0,0,0,,5,19,0,12,3,2,15,0,14,0,0
De'Von Achane,MIA,0,0,0,0,0,0,0,0,,7,14,0,13,9,8,56,1,14,0,0
Jonnu Smith,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,11,10,113,0,16,1,0
Tyreek Hill,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,83,1,30,0,0
Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,53,0,16,0,0
Alec Ingold,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,13,0,0
Odell Beckham Jr.,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Malik Washington,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,8,0,8,1,1
Julian Hill,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jordan Love,GNB,21,28,274,2,0,0,0,49,129.2,0,0,0,0,0,0,0,0,0,0,0
Josh Jacobs,GNB,0,0,0,0,0,0,0,0,,19,43,1,11,4,4,74,0,49,0,0
Chris Brooks,GNB,0,0,0,0,0,0,0,0,,3,28,0,18,2,2,1,0,5,0,0
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,1,23,0,23,6,3,24,2,12,0,0
Emanuel Wilson,GNB,0,0,0,0,0,0,0,0,,2,20,0,15,0,0,0,0,0,0,0
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,78,0,17,0,0
Christian Watson,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,67,0,46,0,0
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,30,0,10,0,0
