Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Caleb Williams,CHI,18,31,191,1,0,2,25,29,86.9,4,3,0,2,0,0,0,0,0,1,1
Tyson Bagent,CHI,1,1,5,0,0,0,0,5,87.5,0,0,0,0,0,0,0,0,0,0,0
D'Andre Swift,CHI,0,0,0,0,0,0,0,0,,19,79,0,17,1,1,10,0,10,0,0
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,3,24,0,9,8,8,46,0,14,0,0
Travis Homer,CHI,0,0,0,0,0,0,0,0,,3,7,0,4,0,0,0,0,0,0,0
Keenan Allen,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,6,82,1,26,0,0
Rome Odunze,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,39,0,29,0,0
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
Tyler Scott,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Sam Darnold,MIN,24,40,231,1,1,2,16,21,74.1,0,0,0,0,0,0,0,0,0,0,0
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,18,86,1,14,3,2,20,0,17,0,0
Cam Akers,MIN,0,0,0,0,0,0,0,0,,10,24,1,11,0,0,0,0,0,0,0
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,14,7,73,1,21,0,0
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,63,0,16,0,0
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,52,0,16,0,0
Brandon Powell,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
Trent Sherfield,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
