Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jameis Winston,CLE,24,41,212,2,2,3,16,35,68.3,4,28,0,11,0,0,0,0,0,1,0
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,11,48,0,19,1,0,0,0,0,0,0
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,10,28,0,7,4,3,19,0,11,0,0
Jerry Jeudy,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,64,1,35,0,0
David Njoku,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,42,1,15,0,0
Elijah Moore,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,34,0,20,0,0
James Proche,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,14,0,0
Jordan Akins,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
Michael Woods II,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,12,0,12,0,0
Pierre Strong,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,0,6,0,0
Blake Whiteheart,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Russell Wilson,PIT,15,26,158,2,0,1,11,22,101.1,6,17,0,8,0,0,0,0,0,0,0
Najee Harris,PIT,0,0,0,0,0,0,0,0,,16,53,1,20,0,0,0,0,0,0,0
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,9,47,0,14,5,2,25,0,14,0,0
Cordarrelle Patterson,PIT,0,0,0,0,0,0,0,0,,4,3,0,4,1,1,-2,0,-2,1,1
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,48,1,21,0,0
Scott Miller,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,38,0,21,0,0
Mike Williams,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,36,0,22,0,0
Van Jefferson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1,10,0,0
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,4,0,4,0,0
Darnell Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
MyCole Pruitt,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,0,0
