Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Bo Nix,DEN,25,42,273,2,0,1,11,37,94.6,1,5,0,5,0,0,0,0,0,0,0
Jaleel McLaughlin,DEN,0,0,0,0,0,0,0,0,,7,44,0,18,1,0,0,0,0,0,0
Audric Estime,DEN,0,0,0,0,0,0,0,0,,3,15,0,9,0,0,0,0,0,0,0
Michael Burton,DEN,0,0,0,0,0,0,0,0,,1,3,0,3,1,1,8,0,8,0,0
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,97,2,19,0,0
Devaughn Vele,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,80,0,24,0,0
Troy Franklin,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,31,0,26,0,0
Lil'Jordan Humphrey,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,4,0,2,0,0
Adam Trautman,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
Marvin Mims,DEN,0,0,0,0,0,0,0,0,,2,-2,0,3,5,3,44,0,37,0,0
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,8,-2,0,7,4,2,6,0,5,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Gardner Minshew II,LVR,25,42,230,1,1,3,12,25,72.5,2,5,0,5,0,0,0,0,0,1,0
Desmond Ridder,LVR,5,10,64,0,0,2,16,28,70.4,1,3,0,3,0,0,0,0,0,1,1
AJ Cole III,LVR,1,1,34,0,0,0,0,34,118.7,0,0,0,0,0,0,0,0,0,0,0
Sincere McCormick,LVR,0,0,0,0,0,0,0,0,,5,33,0,19,0,0,0,0,0,0,0
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,8,28,0,5,6,5,37,1,13,0,0
Jakobi Meyers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,15,10,121,0,25,0,0
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,82,0,28,0,0
Brock Bowers,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,10,4,38,0,13,0,0
Divine Deablo,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,34,0,34,0,0
Michael Mayer,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,9,0,0
DJ Turner,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,5,0,4,0,0
